titulo,preco,area,quartos,banheiros,garagem,endereco,UF,cidade,tipo_imovel
Casa com 4 Quartos à Venda com 244m²,970000.0,244,4,1,3,"Rua Reseda - Jardim das Flores, Osasco - SP",SP,Osasco,Casa
Casa com 3 Quartos à Venda com 70m²,650000.0,70,3,4,1,"Avenida Independência, 5453416 - Tamoios, Cabo Frio - RJ",RJ,Cabo Frio,Casa
Casa de condomínio com 3 Quartos à Venda com 314m²,1650000.0,314,3,3,4,"Avenida Rogério Cassola, 842 - Itapeva, Votorantim - SP",SP,Votorantim,Casa
Apartamento com 4 Quartos à Venda com 247m²,3487400.0,247,4,5,2,"Rua Urano - Aclimação, São Paulo - SP",SP,São Paulo,Apartamento
Casa com 2 Quartos à Venda com 126m²,386000.0,126,2,2,2,"Rua Gérson Vieira Neves, 245 - Jardim Dois Coracoes, Sorocaba - SP",SP,Sorocaba,Casa
Casa com 4 Quartos à Venda com 100m²,980000.0,100,4,2,3,"Avenida Porphirio Cardoso de Novaes, 25 - Vila Ângela Marta, Campinas - SP",SP,Campinas,Casa
Apartamento com 3 Quartos à Venda com 126m²,1250000.0,126,3,3,2,"Rua Barão do Triunfo, 603 - Brooklin, São Paulo - SP",SP,São Paulo,Apartamento
Casa com 3 Quartos à Venda com 129m²,1100000.0,129,3,1,2,"Avenida Marina, 1605 - Centro, Mongaguá - SP",SP,Mongaguá,Casa
Casa de condomínio com 4 Quartos à Venda com 408m²,2800000.0,408,4,4,2,"Avenida Yojiro Takaoka, 6720 - Alphaville, Santana de Parnaíba - SP",SP,Santana de Parnaíba,Casa
Flat com Quarto à Venda com 40m²,700000.0,40,1,1,1,"Rua Padre João Manuel, 202 - Jardim Paulista, São Paulo - SP",SP,São Paulo,Apartamento
Casa de condomínio com 3 Quartos à Venda com 190m²,1400000.0,190,3,5,4,"Rua Padre Mário José Filho, 1580 - Jardim San Marco, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Apartamento com 3 Quartos à Venda com 141m²,1201022.0,141,3,2,2,"Estrada do Arraial, 15 - Casa Amarela, Recife - PE",PE,Recife,Apartamento
Apartamento com 4 Quartos à Venda com 219m²,2200000.0,219,4,5,2,"Rua Maria Monteiro, 897 - Cambuí, Campinas - SP",SP,Campinas,Apartamento
Apartamento com 3 Quartos à Venda com 97m²,748000.0,97,3,3,2,"Avenida Cristóvão Colombo, 722 - Centro, Araraquara - SP",SP,Araraquara,Apartamento
Casa de condomínio com 3 Quartos à Venda com 262m²,2690000.0,262,3,3,4,"Alameda Nova Zelândia, 73 - Alphaville Nova Esplanada, Votorantim - SP",SP,Votorantim,Casa
Apartamento com 3 Quartos à Venda com 78m²,830000.0,78,3,3,2,"Rua Visconde de Inhomerim, 442 - Móoca, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 79m²,572400.0,79,3,2,1,"Rua José Cobra, 5656 - Conjunto Residencial Trinta e Um de Março, São José dos Campos - SP",SP,São José dos Campos,Apartamento
Casa com 3 Quartos à Venda com 181m²,1150000.0,181,3,3,2,"Rua das Caliandras, 600 - Polvilho, Cajamar - SP",SP,Cajamar,Casa
Apartamento com 2 Quartos à Venda com 51m²,273000.0,51,2,1,1,"Rua Clemente Bartolomucci, 312 - Jardim Zara, Ribeirão Preto - SP",SP,Ribeirão Preto,Apartamento
Apartamento com 3 Quartos à Venda com 394m²,10300000.0,394,3,5,5,"Alameda Campinas, 1232 - Jardim Paulista, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 2 Quartos à Venda com 72m²,690000.0,72,2,2,2,"Rua T 30, 2078 - Setor Bueno, Goiânia - GO",GO,Goiânia,Apartamento
Apartamento com 2 Quartos à Venda com 70m²,860000.0,70,2,1,1,"Rua Cipriano Barata, 955 - Ipiranga, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com Quarto à Venda com 56m²,640000.0,56,1,1,1,"Rua Visconde de Inhaúma, 178 - Saúde, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 2 Quartos à Venda com 65m²,465000.0,65,2,2,1,"Avenida Eldes Scherrer Souza, 88 - Colina de Laranjeiras, Serra - ES",ES,Serra,Apartamento
Apartamento com 3 Quartos à Venda com 74m²,550000.0,74,3,3,1,"Avenida Neiva Moreira, 2 - Calhau, São Luís - MA",MA,São Luís,Apartamento
Apartamento com 3 Quartos à Venda com 119m²,850000.0,119,3,2,1,"Avenida Salvador Di Bernardi, 840 - Campinas, São José - SC",SC,São José,Apartamento
Apartamento com 2 Quartos à Venda com 110m²,410000.0,110,2,2,1,"Avenida Abdo Cabus, 1 - Candeias Jaboatao, Jaboatão dos Guararapes - PE",PE,Jaboatão dos Guararapes,Apartamento
Apartamento com Quarto à Venda com 40m²,400000.0,40,1,1,1,"Rua Engenheiro Oscar Ferreira, 329 - Casa Amarela, Recife - PE",PE,Recife,Apartamento
Apartamento com 2 Quartos à Venda com 47m²,260000.0,47,2,1,1,"Rua Herman Stern, 55 - Colina de Laranjeiras, Serra - ES",ES,Serra,Apartamento
Apartamento com 3 Quartos à Venda com 66m²,350000.0,66,3,2,1,"Avenida Governador Marcelo Déda, 60 - Costa Paradiso, Barra dos Coqueiros - SE",SE,Barra dos Coqueiros,Apartamento
Apartamento com 2 Quartos à Venda com 65m²,669000.0,65,2,2,2,"Rua Doutor Gilson Santos, 701 - Praia de Itaparica, Vila Velha - ES",ES,Vila Velha,Apartamento
Apartamento com 3 Quartos à Venda com 176m²,1250087.0,176,3,3,3,"Rua Francisco Rabelo Leite Neto, 4307 - Atalaia, Aracaju - SE",SE,Aracaju,Apartamento
Apartamento com 3 Quartos à Venda com 122m²,265000.0,122,3,3,1,"Rua Arauá, 382 - Centro, Aracaju - SE",SE,Aracaju,Apartamento
Apartamento com 3 Quartos à Venda com 97m²,835000.0,97,3,4,2,"Rua Vitória Régia, 1 - Paiva, Cabo de Santo Agostinho - PE",PE,Cabo de Santo Agostinho,Apartamento
Apartamento com 4 Quartos à Venda com 105m²,450000.0,105,4,3,1,"Avenida Adélia Franco, 3434 - Inácio Barbosa, Aracaju - SE",SE,Aracaju,Apartamento
Apartamento com 3 Quartos à Venda com 72m²,395000.0,72,3,2,1,"Rua Jasiel de Brito Côrtes, 167 - Jabotiana, Aracaju - SE",SE,Aracaju,Apartamento
Apartamento com 2 Quartos à Venda com 51m²,230000.0,51,2,2,1,"Avenida Julieta Mecenas, 1 - Luar da Barra, Barra dos Coqueiros - SE",SE,Barra dos Coqueiros,Apartamento
Apartamento com 4 Quartos à Venda com 128m²,1200051.0,128,4,4,2,"Rua Moacir Wanderley, 72836 - Jardins, Aracaju - SE",SE,Aracaju,Apartamento
Apartamento com 2 Quartos à Venda com 55m²,294900.0,55,2,1,1,"Rua das Cotovias, 123 - Morada de Laranjeiras, Serra - ES",ES,Serra,Apartamento
Apartamento com 2 Quartos à Venda com 65m²,600000.0,65,2,2,1,"Avenida Jerônimo de Albuquerque Maranhão, 76947356 - Vinhais, São Luís - MA",MA,São Luís,Apartamento
Casa com 4 Quartos à Venda com 150m²,2700000.0,150,4,1,4,"Rodovia BA-099 - Estrada do Côco, 1 - Vila de Abrantes Abrantes, Camaçari - BA",BA,Camaçari,Casa
Apartamento com 3 Quartos à Venda com 176m²,1250026.0,176,3,3,3,"Rua Francisco Rabelo Leite Neto, 14370 - Atalaia, Aracaju - SE",SE,Aracaju,Apartamento
Casa com 5 Quartos à Venda com 300m²,880000.0,300,5,5,2,"Rua Professor Monteiro de Camargo, 185 - Jardim Peri, São Paulo - SP",SP,São Paulo,Casa
Casa de condomínio com 3 Quartos à Venda com 157m²,1200000.0,157,3,4,4,"Vila do Golf, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Apartamento com 3 Quartos à Venda com 138m²,1650000.0,138,3,2,1,"Rua Bela Cintra - Jardim América, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 200m²,1200000.0,200,3,4,2,"Rua Marechal Floriano Peixoto - Pitangueiras, Guarujá - SP",SP,Guarujá,Apartamento
Apartamento com 3 Quartos à Venda com 97m²,2000000.0,97,3,3,1,"Itaim Bibi, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 110m²,1000000.0,110,3,4,2,"Rua Vereador Roberto Gelsomine, 90 - Pitangueiras, Guarujá - SP",SP,Guarujá,Apartamento
Apartamento com 3 Quartos à Venda com 110m²,1500000.0,110,3,3,1,"Avenida Macuco, 426 - Moema, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 170m²,2850000.0,170,3,1,1,"Alameda Lorena, 1853 - Jardim América, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 163m²,2560000.0,163,3,4,3,"Rua Padre Almeida, 658 - Cambuí, Campinas - SP",SP,Campinas,Apartamento
Apartamento com 2 Quartos à Venda com 67m²,900000.0,67,2,1,1,"Rua Alberto Cerqueira Lima, 29 - Taquaral, Campinas - SP",SP,Campinas,Apartamento
Casa de condomínio com 3 Quartos à Venda com 280m²,2200000.0,280,3,6,6,"Estrada do Itapeti, 100 - Parque Residencial Itapeti, Mogi das Cruzes - SP",SP,Mogi das Cruzes,Casa
Apartamento com 3 Quartos à Venda com 137m²,1950000.0,137,3,4,2,"Rua Gregório de Matos, 99 - Vila Regente Feijó, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com Quarto à Venda com 96m²,940000.0,96,1,2,1,"Rua Padre Manoel de Paiva, 291 - Jardim, Santo André - SP",SP,Santo André,Apartamento
Casa de condomínio com 5 Quartos à Venda com 400m²,4500000.0,400,5,8,4,"Alameda Inhambú, 5111 - Alphaville, Santana de Parnaíba - SP",SP,Santana de Parnaíba,Casa
Apartamento com 2 Quartos à Venda com 86m²,539777.0,86,2,3,2,"Rua Palmyra Magnani Protti, 60 - Nova Aliança, Ribeirão Preto - SP",SP,Ribeirão Preto,Apartamento
Apartamento com 3 Quartos à Venda com 115m²,1100000.0,115,3,2,2,"Rua Adolfo Laves - Vila Valparaiso, Santo André - SP",SP,Santo André,Apartamento
Apartamento com 3 Quartos à Venda com 105m²,1550000.0,105,3,3,1,"Rua Doutor Fadlo Haidar, 94 - Vila Olímpia, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 110m²,1330000.0,110,3,3,1,"Rua Cristiano Viana - Pinheiros, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 165m²,2310000.0,165,3,1,2,"Alameda Sarutaiá, 333 - Jardim Paulista, São Paulo - SP",SP,São Paulo,Apartamento
Casa com 4 Quartos à Venda com 232m²,950000.0,232,4,3,0,"Rua Doutor Barros Monteiro, 283 - Jardim Guanabara, Campinas - SP",SP,Campinas,Casa
Apartamento com Quarto à Venda com 50m²,780000.0,50,1,1,1,"Avenida Osvaldo Aranha, XX - Centro, Canela - RS",RS,Canela,Apartamento
Casa de condomínio com 3 Quartos à Venda com 200m²,1300000.0,200,3,5,4,"Avenida Luiz Eduardo Toledo Prado, 4100 - Vila do Golf, Ribeirão Preto - SP",SP,Ribeirão Preto,Casa
Apartamento com 2 Quartos à Venda com 64m²,960048.0,64,2,1,1,"Muro Alto, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com 2 Quartos à Venda com 64m²,960045.0,64,2,1,1,"Muro Alto, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com Quarto à Venda com 22m²,454270.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com Quarto à Venda com 22m²,454273.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com Quarto à Venda com 22m²,454272.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Casa com 2 Quartos à Venda com 44m²,228375.0,44,2,1,0,"Centro, Paço do Lumiar - MA",MA,Paço do Lumiar,Casa
Apartamento com 2 Quartos à Venda com 64m²,960049.0,64,2,1,1,"Muro Alto, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com Quarto à Venda com 22m²,454228.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com Quarto à Venda com 22m²,454229.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Casa com 3 Quartos à Venda com 145m²,630000.0,145,3,3,3,"Araçagy, São José de Ribamar - MA",MA,São José de Ribamar,Casa
Apartamento com Quarto à Venda com 22m²,454245.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com 3 Quartos à Venda com 96m²,998000.0,96,3,3,2,"Rua Bernardo Vieira de Melo, 5690 - Centro Jaboatao, Jaboatão dos Guararapes - PE",PE,Jaboatão dos Guararapes,Apartamento
Apartamento com Quarto à Venda com 22m²,454251.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com Quarto à Venda com 22m²,454252.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com Quarto à Venda com 22m²,454255.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com 2 Quartos à Venda com 64m²,960050.0,64,2,1,1,"Muro Alto, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com Quarto à Venda com 22m²,454281.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com Quarto à Venda com 22m²,454280.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com Quarto à Venda com 22m²,454283.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com Quarto à Venda com 22m²,454286.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com Quarto à Venda com 22m²,454287.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com 3 Quartos à Venda com 71m²,906563.0,71,3,2,2,"Avenida Saturnino Rangel Mauro, SN - Praia de Itaparica, Vila Velha - ES",ES,Vila Velha,Apartamento
Apartamento com Quarto à Venda com 22m²,454292.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com Quarto à Venda com 22m²,454293.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com Quarto à Venda com 22m²,454296.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com 2 Quartos à Venda com 64m²,729226.0,64,2,1,1,"Avenida Luiz Manoel Vellozo, SN - Praia de Itaparica, Vila Velha - ES",ES,Vila Velha,Apartamento
Apartamento com Quarto à Venda com 22m²,454297.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Casa com 3 Quartos à Venda com 80m²,457700.0,80,3,2,0,"Araçagy, São José de Ribamar - MA",MA,São José de Ribamar,Casa
Apartamento com Quarto à Venda com 22m²,454290.0,22,1,1,1,"Porto de Galinhas, Ipojuca - PE",PE,Ipojuca,Apartamento
Apartamento com 3 Quartos à Venda com 70m²,707451.0,70,3,1,1,"Rua Itaboraí, SN - Praia de Itaparica, Vila Velha - ES",ES,Vila Velha,Apartamento
Apartamento com 3 Quartos à Venda com 90m²,920000.0,90,3,1,2,"Avenida Saturnino Rangel Mauro, SN - Praia de Itaparica, Vila Velha - ES",ES,Vila Velha,Apartamento
Apartamento com 3 Quartos à Venda com 145m²,1390000.0,145,3,2,2,"Avenida Estudante José Júlio de Souza, SN - Praia de Itaparica, Vila Velha - ES",ES,Vila Velha,Apartamento
Apartamento com 3 Quartos à Venda com 127m²,1230000.0,127,3,4,2,"Rua Francisco Pessoa, 695 - Vila Andrade, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 2 Quartos à Venda com 80m²,530000.0,80,2,2,1,"Avenida Presidente Kennedy, 50 - Aviação, Praia Grande - SP",SP,Praia Grande,Apartamento
Apartamento com 3 Quartos à Venda com 123m²,800000.0,123,3,2,2,"Rua Copacabana, 342 - Vila Guilhermina, Praia Grande - SP",SP,Praia Grande,Apartamento
Apartamento com 3 Quartos à Venda com 135m²,1350000.0,135,3,5,0,"Rua Renato Egídio de Souza Aranha, 221 - Cidade São Francisco, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 62m²,462000.0,62,3,2,1,"Rua Doutor Batista de Carvalho, 53 - Madalena, Recife - PE",PE,Recife,Apartamento
Apartamento com 2 Quartos à Venda com 45m²,470000.0,45,2,1,1,"Rua Tenente João Cícero, 251 - Boa Viagem, Recife - PE",PE,Recife,Apartamento
Apartamento com Quarto à Venda com 32m²,358900.0,32,1,1,1,"TAMANDARE I, Praia de Tamandaré - PE",PE,Praia de Tamandaré,Apartamento
Casa com 3 Quartos à Venda com 163m²,990000.0,163,3,2,4,"Rua Boa Vista, 22 - Jardim Belvedere, Goiânia - GO",GO,Goiânia,Casa
Apartamento com 3 Quartos à Venda com 62m²,180000.0,62,3,1,1,"Rua João Gêniton da Costa, 465 - Jabotiana, Aracaju - SE",SE,Aracaju,Apartamento
Casa com 3 Quartos à Venda com 80m²,648347.0,80,3,2,1,"Rodovia José de Campos, 1 - Serigy, Barra dos Coqueiros - SE",SE,Barra dos Coqueiros,Casa
Apartamento com 3 Quartos à Venda com 154m²,1350000.0,154,3,4,2,"Rua T 28, 1622 - Setor Bueno, Goiânia - GO",GO,Goiânia,Apartamento
Apartamento com 2 Quartos à Venda com 55m²,460000.0,55,2,2,1,"Rua Nelson Gama de Oliveira, 1361 - Vila Andrade, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com Quarto à Venda com 69m²,1450000.0,69,1,1,1,"Rua Ministro Gabriel de Rezende Passos, 521 - Moema, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 4 Quartos à Venda com 185m²,2000000.0,185,4,5,3,"Rua Tupi, 947 - Santa Cecília, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 2 Quartos à Venda com 68m²,647499.0,68,2,2,1,"Avenida General Djenal Tavares de Queroz, 497 - Luzia, Aracaju - SE",SE,Aracaju,Apartamento
Casa com 3 Quartos à Venda com 153m²,570000.0,153,3,3,2,"Rua M 17, 1 - Residencial Monte Cristo, Trindade - GO",GO,Trindade,Casa
Apartamento com 4 Quartos à Venda com 171m²,1800000.0,171,4,5,3,"Rua de Apipucos, 50 - Monteiro, Recife - PE",PE,Recife,Apartamento
Apartamento com 3 Quartos à Venda com 139m²,1370000.0,139,3,3,2,"Rua T 27, 605 - Setor Bueno, Goiânia - GO",GO,Goiânia,Apartamento
Apartamento com 3 Quartos à Venda com 139m²,1120000.0,139,3,4,4,"Rua Doutor Luis Augusto Pereira de Queirós, 184 - Saúde, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 2 Quartos à Venda com 69m²,1190000.0,69,2,2,1,"Rua Gabriele D'Annunzio, 624 - Campo Belo, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 2 Quartos à Venda com 70m²,500000.0,70,2,2,1,"Rua José Carlos de Toledo Piza, 100 - Jardim Parque Morumbi, São Paulo - SP",SP,São Paulo,Apartamento
Casa com 3 Quartos à Venda com 150m²,750000.0,150,3,3,2,"Rua José Augusto da Silva, 1 - Residencial Colinas, Mogi das Cruzes - SP",SP,Mogi das Cruzes,Casa
Apartamento com 2 Quartos à Venda com 61m²,848000.0,61,2,2,1,"Avenida Mofarrej, 710 - Vila Leopoldina, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com 3 Quartos à Venda com 105m²,1140000.0,105,3,3,1,"Rua José Maria Lisboa, 177 - Jardim Paulista, São Paulo - SP",SP,São Paulo,Apartamento
Apartamento com Quarto para Venda/Aluguel 50m²,350000.0,50,1,1,1,"Itararé, São Vicente - SP",SP,São Vicente,Apartamento
Apartamento com 3 Quartos à Venda com 81m²,900000.0,81,3,2,2,"Rua Antônio Falcão, 1013 - Boa Viagem, Recife - PE",PE,Recife,Apartamento
Apartamento com 2 Quartos à Venda com 74m²,700000.0,74,2,2,2,"Rua Doutor Francisco José Longo, 210 - Chácara Inglesa, São Paulo - SP",SP,São Paulo,Apartamento
Casa com 2 Quartos à Venda com 97m²,130000.0,97,2,2,1,"Jardim Esperanca, Cabo Frio - RJ",RJ,Cabo Frio,Casa
Casa com 2 Quartos à Venda com 166m²,25000.0,166,2,1,1,"Rua Osvaldo Correia Godoy - Jardim Novo Horizonte, Jandira - SP",SP,Jandira,Casa
Apartamento com 2 Quartos para Venda/Aluguel 54m²,330000.0,54,2,1,1,"Rua Anália Dolácio Albino, 66 - Parque Maria Helena, São Paulo - SP",SP,São Paulo,Apartamento
Casa com 3 Quartos à Venda com 90m²,230000.0,90,3,1,3,"Colinas, Londrina - PR",PR,Londrina,Casa
Apartamento com 3 Quartos à Venda com 109m²,1890000.0,109,3,3,2,"Rua Fernandes Guimarães, 81 - Botafogo, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 3 Quartos à Venda com 60m²,300000.0,60,3,2,1,"Rua Wilson Mendes, 15 - Padre Eustáquio, Belo Horizonte - MG",MG,Belo Horizonte,Apartamento
Apartamento com 3 Quartos à Venda com 242m²,1890000.0,242,3,4,2,"Avenida Lúcio Costa, 4420 - Barra da Tijuca, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Apartamento
Apartamento com 2 Quartos à Venda com 58m²,350000.0,58,2,2,1,"Rua Professor Aprígio Gonzaga, 672 - São Judas, São Paulo - SP",SP,São Paulo,Apartamento
Casa com 4 Quartos à Venda com 400m²,3300000.0,400,4,2,2,"Estrada Vereador Alceu de Carvalho, 665 - Recreio Dos Bandeirantes, Rio de Janeiro - RJ",RJ,Rio de Janeiro,Casa
Casa com 3 Quartos para Venda/Aluguel 180m²,350000.0,180,3,2,2,"Village Sol e Mar, Rio das Ostras - RJ",RJ,Rio das Ostras,Casa
Casa com 3 Quartos à Venda com 107m²,147394.0,107,3,1,2,"Rua Gianino Kaiser, 1020 - Sao Francisco, São José do Rio Preto - SP",SP,São José do Rio Preto,Casa
Casa com 2 Quartos à Venda com 120m²,180000.0,120,2,2,0,"Edson Passos, Mesquita - RJ",RJ,Mesquita,Casa
Apartamento com 2 Quartos à Venda com 98m²,460000.0,98,2,2,1,"Rua Buenos Aires, 1000 - Rebouças, Curitiba - PR",PR,Curitiba,Apartamento
Casa com 3 Quartos à Venda com 130m²,295000.0,130,3,1,2,"Rua da Escelsa, 1 - Alto Lage, Cariacica - ES",ES,Cariacica,Casa
Casa com 2 Quartos à Venda com 90m²,220000.0,90,2,2,2,"Rua Nova Independência, 67 - Jardim Ana Estela, Carapicuíba - SP",SP,Carapicuíba,Casa
Apartamento com 2 Quartos à Venda com 48m²,290100.0,48,2,2,1,"Rua Lothario Boutin, 553 - Pinheirinho, Curitiba - PR",PR,Curitiba,Apartamento
Casa com 2 Quartos à Venda com 66m²,250000.0,66,2,2,1,"Rua A - Eldorado, Contagem - MG",MG,Contagem,Casa
Casa com 2 Quartos à Venda com 117m²,695000.0,117,2,2,3,"Rua Aleixo Garcia, 141 - Centro, Bertioga - SP",SP,Bertioga,Casa
Apartamento com 3 Quartos à Venda com 72m²,530000.0,72,3,2,1,"Rua Doutor Alves do Banho, 796 - São Bernardo, Campinas - SP",SP,Campinas,Apartamento
Apartamento com 4 Quartos à Venda com 120m²,650000.0,120,4,3,0,"Monte Agha, Piúma - ES",ES,Piúma,Apartamento
Casa com 3 Quartos à Venda com 240m²,798480.0,240,3,3,2,"Rua São Gotardo, 100 - São Bernardo, São Francisco de Paula - RS",RS,São Francisco de Paula,Casa
Casa com 3 Quartos à Venda com 95m²,150000.0,95,3,2,2,"Rua José Sena, 1111 - Caminho de Areia, Salvador - BA",BA,Salvador,Casa
